Query	MUrl	PUrl	Fidelity_Control	Fidelity_Treatment	InL1WithoutSpaceV	Experiment_InL1WithoutSpaceV
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3840x2400-124780_9.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-1280x768-124780_13.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x1920-124777_94.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-281331313.jpg?w=576	https://www.dreamstime.com/futuristic-neonlit-train-station-hovering-trains-camera-captures-scene-magnificent-bathed-vibrant-neon-lights-image281331313	0.108910888	0.762376249	True	False
futuristic train neon-lit canyon images	https://img.freepik.com/premium-photo/futuristic-train-carrying-packages-lightning-speed-through-tunnel-neon-lights_928211-938.jpg	https://www.freepik.com/premium-ai-image/futuristic-train-carrying-packages-lightning-speed-through-tunnel-neon-lights_46900211.htm	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-high-speed-train-neon-lit-station-vibrant-colors-sleek-design-futuristic-high-speed-train-neon-lit-361704674.jpg	https://www.dreamstime.com/futuristic-high-speed-train-neon-lit-station-vibrant-colors-sleek-design-futuristic-high-speed-train-neon-lit-image361704674	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x1080-124780_14.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4096x3072-124780_30.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4096x3072-124780_30.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4096x3072-124780_30.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-4800x1350-124780_77.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3440x1440-124780_15.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3440x1440-124780_15.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3440x1440-124780_15.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3440x1440-124780_15.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3554x1999-124780_53.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-3554x1999-124780_53.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x1600-124777_63.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-5120x2880-124777_55.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/b/futuristic-high-speed-train-speeding-vibrant-neon-lit-tunnel-360609699.jpg	https://www.dreamstime.com/photos-images/futuristic-high-speed-train-speeding-vibrant-neon-lit-tunnel.html	0.108910888	0.762376249	True	False
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x1440-124780_51.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-high-speed-train-racing-neon-lit-cyberpunk-cityscape-night-ai-generated-352837430.jpg	https://www.dreamstime.com/futuristic-high-speed-train-racing-neon-lit-cyberpunk-cityscape-night-ai-generated-image352837430	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-7680x2400-124780_65.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/b/futuristic-train-neon-lights-image-depicts-sleek-lines-high-speed-design-set-against-dark-starry-sky-277348564.jpg	https://www.dreamstime.com/futuristic-train-neon-lights-image-depicts-sleek-lines-high-speed-design-set-against-dark-starry-sky-image277348564	0.108910888	0.762376249	True	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2560x720-124780_72.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-7108x1999-124780_80.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://img.freepik.com/premium-photo/futuristic-high-speed-train-traveling-through-neon-lit-tunnel-background-created-with-generative-ai-technology_964851-81.jpg	https://www.freepik.com/premium-ai-image/futuristic-high-speed-train-traveling-through-neon-lit-tunnel-background-created-with-generative-ai-technology_51187215.htm	0.108910888	0.762376249	True	False
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-wallpaper-2560x1080-124777_14.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-journey-in-a-futuristic-train-with-sleek-design-and-colorful-dt_en-US-124777.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2880x1080-124780_89.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-7680x2160-124780_81.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x1920-124780_94.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-5120x1920-124780_94.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://a-static.besthdwallpaper.com/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-wallpaper-2880x1800-124780_8.jpg	https://www.besthdwallpaper.com/trains/a-neon-lit-adventure-in-a-futuristic-train-with-sleek-lines-and-dt_en-US-124780.html	0.108910888	0.762376249	False	True
futuristic train neon-lit canyon images	https://thumbs.dreamstime.com/z/futuristic-train-neon-lights-image-depicts-sleek-lines-high-speed-design-set-against-dark-starry-sky-277348564.jpg	https://www.dreamstime.com/futuristic-train-neon-lights-image-depicts-sleek-lines-high-speed-design-set-against-dark-starry-sky-image277348564	0.108910888	0.762376249	True	True
heartwarming stories cats dogs	https://www.dailycatchat.com/wp-content/uploads/2024/06/DailyCatChat-Featured-Images-6.png	https://www.dailycatchat.com/heartwarming-moment-when-a-cat-consoles-a-dog-who-misses-her-parents/	0.111111112	0.444444448	False	True
heartwarming stories cats dogs	https://video.newsserve.net/v/20240329/1711748315-Cat-and-Dog-Love-Heartwarming-Tale-of_hires.jpg	https://www.onenewspage.com/video/20240329/16764709/Cat-and-Dog-Love-Heartwarming-Tale-of.htm	0.111111112	0.444444448	False	True
heartwarming stories cats dogs	https://i.pinimg.com/originals/a0/99/d5/a099d50ec52a28ce65116c5531e8062a.jpg	https://www.artofit.org/image-gallery/814447913896319812/40-most-heartwarming-cat-adoption-stories-of-the-month/	0.111111112	0.444444448	True	True
heartwarming stories cats dogs	https://aplaceforanimals.com/wp-content/uploads/2024/03/stories_of_love_and_support.jpg	https://aplaceforanimals.com/pets/dogs/cat-and-dog-movies/	0.111111112	0.444444448	False	True
lesser-known fun sports videos	https://tallypress.com/wp-content/uploads/2019/07/IMG_0367-1068x624.jpg	https://tallypress.com/fun/8-lesser-known-sports-around-the-world/	0.2857143	0.857142866	False	True
lesser-known fun sports videos	https://tallypress.com/wp-content/uploads/2019/07/IMG_0367-768x449.jpg	https://tallypress.com/fun/8-lesser-known-sports-around-the-world/	0.2857143	0.857142866	False	True
lesser-known fun sports videos	https://tallypress.com/wp-content/uploads/2019/07/IMG_0367-1024x599.jpg	https://tallypress.com/fun/8-lesser-known-sports-around-the-world/	0.2857143	0.857142866	True	True
lesser-known fun sports videos	https://i.ytimg.com/vi/-Rwmr5gm9lo/maxresdefault.jpg	https://www.youtube.com/watch?v=-Rwmr5gm9lo	0.2857143	0.857142866	True	True
lesser-known fun sports videos	https://tallypress.com/wp-content/uploads/2019/07/IMG_0367-696x407.jpg	https://tallypress.com/fun/8-lesser-known-sports-around-the-world/	0.2857143	0.857142866	False	True
lesser-known fun sports videos	https://sl.sbs.com.au/public/image/file/8e702d34-0168-4d3e-94f8-449f20970347	https://tallypress.com/fun/8-lesser-known-sports-around-the-world/	0.2857143	0.857142866	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_925376-299872.jpg?w=1380	https://www.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_302758542.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://lirp.cdn-website.com/cf150c9f/dms3rep/multi/opt/Ancient+Egyptian+Symbols-1920w.jpg	https://www.pyramidsland.com/blog/ancient-egyptian-symbols	0.135135129	0.4864865	True	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=2000	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=2000	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://i.pinimg.com/originals/b0/cf/2a/b0cf2a0927efa729b7fb52c02f149dce.jpg	https://www.pinterest.com/pin/639370478386308322/	0.135135129	0.4864865	True	False
unique symbols Egyptian hieroglyphics	https://i.pinimg.com/originals/b0/cf/2a/b0cf2a0927efa729b7fb52c02f149dce.jpg	https://www.pinterest.com/pin/743868063490228425/	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1748621185296756	https://www.facebook.com/Tresuresofancientegypt/posts/hieroglyphics-symbols/1748621218630086/	0.135135129	0.4864865	True	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1380	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1380	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=900	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=900	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1480	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1480	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://www.youregypttours.com/images/top-egyptian-symbols.jpg	https://www.youregypttours.com/egypt-tours-blog/egyptian-hieroglyphs	0.135135129	0.4864865	True	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_925376-299872.jpg?w=900	https://www.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_302758542.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://egypttoursgroup.com/wp-content/uploads/2024/06/Hieroglyphics-symbols-and-meanings-Egypt-Tours-Group.png	https://egypttoursgroup.com/hieroglyphics-symbols/	0.135135129	0.4864865	True	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1060	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-photo/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_1275611-10548.jpg?w=1060	https://www.freepik.com/premium-ai-image/ancient-egyptian-hieroglyphics-display-intricate-symbols-gold-showcasing-rich-cultural-historical-significance_340079354.htm	0.135135129	0.4864865	False	True
unique symbols Egyptian hieroglyphics	https://img.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_925376-299872.jpg?w=2000	https://www.freepik.com/premium-vector/collection-egyptian-hieroglyphs-symbols_302758542.htm	0.135135129	0.4864865	False	True
примеры установки светильников в разных стилях	https://idei.club/raznoe/uploads/posts/2023-05/1684934030_idei-club-p-ustanovka-trekovikh-svetilnikov-dizain-ins-10.jpg	https://idei.club/raznoe/19504-ustanovka-trekovyh-svetilnikov.html	0.333333343	0.6666667	False	True
примеры установки светильников в разных стилях	https://www.viokon.com/upload/iblock/11e/957rtha4iybg4nx98rq8191cuq0xomoh.jpeg	https://vannaplus.su/tipy-potolochnyh-svetilnikov-s-foto/	0.333333343	0.6666667	True	True
موديلات سكيتشرز	https://couponsclub.net/wp-content/uploads/0397a36baeb7fea2a4654e79aba2c957.jpg	https://couponsclub.net/احدث-موديلات-احذية-سكيتشرز-من-موقع-ستا/	0.5555556	1	True	True
موديلات سكيتشرز	https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3541817730794222944	https://www.instagram.com/p/DEnEHm8q63P/	0.5555556	1	False	True
موديلات سكيتشرز	https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3569977652043486352	https://www.instagram.com/p/DGLG8VRoot3/	0.5555556	1	False	True
موديلات سكيتشرز	https://media.zid.store/thumbs/d5c42b54-3814-4fcf-b4c1-0578bebf2648/37eb6b00-12e1-4d13-be14-3b7ad33518af-thumbnail-1000x1000-70.jpg	https://medicalelegant.com/categories/662859/أحذية-سكيتشرز	0.5555556	1	True	True
موديلات سكيتشرز	https://media.6media.me/media/catalog/product/cache/51d09e6ba6f1fb68e23a90a2eb71ff17/1/9/196642865722-1.jpg	https://ar-sa.6thstreet.com/skechers.html	0.5555556	1	True	True
موديلات سكيتشرز	https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3541817730961856750	https://www.instagram.com/p/DEnEHm8q63P/	0.5555556	1	False	True
موديلات سكيتشرز	https://topinarabic.s3.amazonaws.com/2018/09/images-17-e1537517181101.jpg	https://topinarabic.com/%D8%AA%D9%88%D8%A8-10-%D8%A7%D9%81%D8%B6%D9%84-%D8%A7%D8%AD%D8%B0%D9%8A%D8%A9-%D8%B3%D9%83%D9%8A%D8%AA%D8%B4%D8%B1%D8%B2/	0.5555556	1	True	True
موديلات سكيتشرز	https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3612893158387730873	https://www.instagram.com/p/DGLG8VRoot3/	0.5555556	1	False	True
موديلات سكيتشرز	https://couponsclub.net/wp-content/uploads/49023401_1-768x1024.jpg	https://couponsclub.net/احدث-موديلات-احذية-سكيتشرز-من-موقع-ستا/	0.5555556	1	True	True
あじのせんせい 表情	https://medibangpaint.com/wp-content/uploads/2022/08/h1b-1307x1536.png	https://medibangpaint.com/use/2022/11/how-to-practice-facial-expressions/	0	0.428571433	False	True
あじのせんせい 表情	https://medibangpaint.com/wp-content/uploads/2022/06/bb475efe0839fe34e5c00cc219e193a5.jpg	https://medibangpaint.com/use/2022/11/how-to-practice-facial-expressions/	0	0.428571433	False	True
あじのせんせい 表情	https://medibangpaint.com/wp-content/uploads/2022/08/h1b.png	https://medibangpaint.com/use/2022/11/how-to-practice-facial-expressions/	0	0.428571433	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382122.jpg?t=st=1728715021~exp=1728718621~hmac=62c1953f7aaac7726b5058e986080c6d4c7b4df2bb7e34d8654bbc35db2d31bb&w=1060	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924394.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382134.jpg?t=st=1737674217~exp=1737677817~hmac=d23ee02c5568c52711289fabe07de006021230b24bb9be8eb5293dce65d8e49f&w=996	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168925249.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382085.jpg	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924185.htm	0.137931034	0.5862069	True	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=1060	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382122.jpg?t=st=1728715021~exp=1728718621~hmac=62c1953f7aaac7726b5058e986080c6d4c7b4df2bb7e34d8654bbc35db2d31bb&w=1480	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924394.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=1800	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?t=st=1728711267~exp=1728714867~hmac=4569cf734072ada8329488f69feede2f47a2b909c3573147c14fd6c3becf3ee5&w=1060	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924227.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=996	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=996	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?t=st=1728711267~exp=1728714867~hmac=4569cf734072ada8329488f69feede2f47a2b909c3573147c14fd6c3becf3ee5&w=1800	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924227.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382133.jpg?t=st=1739687629~exp=1739691229~hmac=004130ae2a038d04248d2c262dc85ee3c9c9d4b921536b28d72c4bf046c83eba&w=2000	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924396.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/premium-vector/cute-cartoon-dogs-set_1305385-9267.jpg	https://jp.freepik.com/premium-vector/cute-cartoon-dogs-set_275986999.htm	0.137931034	0.5862069	True	False
アニメ風の可愛い犬	https://img.freepik.com/premium-photo/cute-anime-dog-hound-playing-with-paint-brush-palette-animated-illustration_776894-18354.jpg	https://jp.freepik.com/premium-ai-image/cute-anime-dog-hound-playing-with-paint-brush-palette-animated-illustration_139302431.htm	0.137931034	0.5862069	True	False
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?t=st=1728711267~exp=1728714867~hmac=4569cf734072ada8329488f69feede2f47a2b909c3573147c14fd6c3becf3ee5&w=740	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924227.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382141.jpg?w=2000	https://jp.freepik.com/free-photo/portrait-of-cute-dog-in-anime-style_168924298.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?semt=ais_hybrid&w=740	https://jp.freepik.com/photos/犬-イラスト	0.137931034	0.5862069	True	False
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382121.jpg?semt=ais_items_boosted&w=740	https://jp.freepik.com/free-photos-vectors/水彩風アニメ壁紙	0.137931034	0.5862069	True	False
